x,z
3.820760000000000218e+02,2.581860000000000355e+02
3.820760000000000218e+02,2.631860000000000355e+02
3.820760000000000218e+02,2.681860000000000355e+02
3.820760000000000218e+02,7.931860000000000355e+02
3.820760000000000218e+02,7.981860000000000355e+02
3.820760000000000218e+02,8.031860000000000355e+02
3.820760000000000218e+02,8.081860000000000355e+02
3.820760000000000218e+02,8.131860000000000355e+02
3.820760000000000218e+02,8.181860000000000355e+02
3.820760000000000218e+02,8.231860000000000355e+02
3.820760000000000218e+02,8.281860000000000355e+02
3.820760000000000218e+02,8.331860000000000355e+02
3.820760000000000218e+02,8.381860000000000355e+02
3.820760000000000218e+02,8.431860000000000355e+02
3.820760000000000218e+02,8.481860000000000355e+02
3.820760000000000218e+02,8.531860000000000355e+02
3.820760000000000218e+02,8.581860000000000355e+02
3.820760000000000218e+02,8.631860000000000355e+02
3.820760000000000218e+02,8.681860000000000355e+02
3.870760000000000218e+02,-2.418139999999999645e+02
3.870760000000000218e+02,-2.368139999999999645e+02
3.870760000000000218e+02,-2.318139999999999645e+02
3.870760000000000218e+02,-2.268139999999999645e+02
3.870760000000000218e+02,-2.218139999999999645e+02
3.870760000000000218e+02,-2.168139999999999645e+02
3.870760000000000218e+02,-2.118139999999999645e+02
3.870760000000000218e+02,-2.068139999999999645e+02
3.870760000000000218e+02,-2.018139999999999645e+02
3.870760000000000218e+02,-1.968139999999999645e+02
3.870760000000000218e+02,-1.918139999999999645e+02
3.870760000000000218e+02,-1.868139999999999645e+02
3.870760000000000218e+02,-1.818139999999999645e+02
3.870760000000000218e+02,-1.768139999999999645e+02
3.870760000000000218e+02,-1.718139999999999645e+02
3.870760000000000218e+02,-1.668139999999999645e+02
3.870760000000000218e+02,3.818600000000003547e+01
3.870760000000000218e+02,4.318600000000003547e+01
3.870760000000000218e+02,4.818600000000003547e+01
3.870760000000000218e+02,5.318600000000003547e+01
3.870760000000000218e+02,5.818600000000003547e+01
3.870760000000000218e+02,6.318600000000003547e+01
3.870760000000000218e+02,6.818600000000003547e+01
3.870760000000000218e+02,7.318600000000003547e+01
3.870760000000000218e+02,7.818600000000003547e+01
3.870760000000000218e+02,8.318600000000003547e+01
3.870760000000000218e+02,8.818600000000003547e+01
3.870760000000000218e+02,9.318600000000003547e+01
3.870760000000000218e+02,9.818600000000003547e+01
3.870760000000000218e+02,1.031860000000000355e+02
3.870760000000000218e+02,1.081860000000000355e+02
3.870760000000000218e+02,1.131860000000000355e+02
3.870760000000000218e+02,1.181860000000000355e+02
3.870760000000000218e+02,1.231860000000000355e+02
3.870760000000000218e+02,1.281860000000000355e+02
3.870760000000000218e+02,1.331860000000000355e+02
3.870760000000000218e+02,1.381860000000000355e+02
3.870760000000000218e+02,1.431860000000000355e+02
3.870760000000000218e+02,1.481860000000000355e+02
3.870760000000000218e+02,1.531860000000000355e+02
3.870760000000000218e+02,1.581860000000000355e+02
3.870760000000000218e+02,1.631860000000000355e+02
3.870760000000000218e+02,1.681860000000000355e+02
3.870760000000000218e+02,1.731860000000000355e+02
3.870760000000000218e+02,1.781860000000000355e+02
3.870760000000000218e+02,1.831860000000000355e+02
3.870760000000000218e+02,1.881860000000000355e+02
3.870760000000000218e+02,1.931860000000000355e+02
3.870760000000000218e+02,1.981860000000000355e+02
3.870760000000000218e+02,2.031860000000000355e+02
3.870760000000000218e+02,2.081860000000000355e+02
3.870760000000000218e+02,2.131860000000000355e+02
3.870760000000000218e+02,2.181860000000000355e+02
3.870760000000000218e+02,2.231860000000000355e+02
3.870760000000000218e+02,2.281860000000000355e+02
3.870760000000000218e+02,2.331860000000000355e+02
3.870760000000000218e+02,2.381860000000000355e+02
3.870760000000000218e+02,2.431860000000000355e+02
3.870760000000000218e+02,2.481860000000000355e+02
3.870760000000000218e+02,2.531860000000000355e+02
3.870760000000000218e+02,2.581860000000000355e+02
3.870760000000000218e+02,2.631860000000000355e+02
3.870760000000000218e+02,7.931860000000000355e+02
3.870760000000000218e+02,7.981860000000000355e+02
3.870760000000000218e+02,8.031860000000000355e+02
3.870760000000000218e+02,8.081860000000000355e+02
3.870760000000000218e+02,8.131860000000000355e+02
3.870760000000000218e+02,8.181860000000000355e+02
3.870760000000000218e+02,8.231860000000000355e+02
3.870760000000000218e+02,8.281860000000000355e+02
3.870760000000000218e+02,8.331860000000000355e+02
3.870760000000000218e+02,8.381860000000000355e+02
3.870760000000000218e+02,8.431860000000000355e+02
3.870760000000000218e+02,8.481860000000000355e+02
3.870760000000000218e+02,8.531860000000000355e+02
3.870760000000000218e+02,8.581860000000000355e+02
3.870760000000000218e+02,8.631860000000000355e+02
3.870760000000000218e+02,8.681860000000000355e+02
3.920760000000000218e+02,-2.318139999999999645e+02
3.920760000000000218e+02,-2.268139999999999645e+02
3.920760000000000218e+02,-2.218139999999999645e+02
3.920760000000000218e+02,-2.168139999999999645e+02
3.920760000000000218e+02,-2.118139999999999645e+02
3.920760000000000218e+02,-2.068139999999999645e+02
3.920760000000000218e+02,-2.018139999999999645e+02
3.920760000000000218e+02,-1.968139999999999645e+02
3.920760000000000218e+02,-1.918139999999999645e+02
3.920760000000000218e+02,-1.868139999999999645e+02
3.920760000000000218e+02,-1.818139999999999645e+02
3.920760000000000218e+02,-1.768139999999999645e+02
3.920760000000000218e+02,-1.718139999999999645e+02
3.920760000000000218e+02,-1.668139999999999645e+02
3.920760000000000218e+02,-1.618139999999999645e+02
3.920760000000000218e+02,-1.568139999999999645e+02
3.920760000000000218e+02,4.318600000000003547e+01
3.920760000000000218e+02,4.818600000000003547e+01
3.920760000000000218e+02,5.318600000000003547e+01
3.920760000000000218e+02,5.818600000000003547e+01
3.920760000000000218e+02,6.318600000000003547e+01
3.920760000000000218e+02,6.818600000000003547e+01
3.920760000000000218e+02,7.318600000000003547e+01
3.920760000000000218e+02,7.818600000000003547e+01
3.920760000000000218e+02,8.318600000000003547e+01
3.920760000000000218e+02,8.818600000000003547e+01
3.920760000000000218e+02,9.318600000000003547e+01
3.920760000000000218e+02,9.818600000000003547e+01
3.920760000000000218e+02,1.031860000000000355e+02
3.920760000000000218e+02,1.081860000000000355e+02
3.920760000000000218e+02,1.131860000000000355e+02
3.920760000000000218e+02,1.181860000000000355e+02
3.920760000000000218e+02,1.231860000000000355e+02
3.920760000000000218e+02,1.281860000000000355e+02
3.920760000000000218e+02,1.331860000000000355e+02
3.920760000000000218e+02,1.381860000000000355e+02
3.920760000000000218e+02,1.431860000000000355e+02
3.920760000000000218e+02,1.481860000000000355e+02
3.920760000000000218e+02,1.531860000000000355e+02
3.920760000000000218e+02,1.581860000000000355e+02
3.920760000000000218e+02,1.631860000000000355e+02
3.920760000000000218e+02,1.681860000000000355e+02
3.920760000000000218e+02,1.731860000000000355e+02
3.920760000000000218e+02,1.781860000000000355e+02
3.920760000000000218e+02,1.831860000000000355e+02
3.920760000000000218e+02,1.881860000000000355e+02
3.920760000000000218e+02,1.931860000000000355e+02
3.920760000000000218e+02,1.981860000000000355e+02
3.920760000000000218e+02,2.031860000000000355e+02
3.920760000000000218e+02,2.081860000000000355e+02
3.920760000000000218e+02,2.131860000000000355e+02
3.920760000000000218e+02,2.181860000000000355e+02
3.920760000000000218e+02,2.231860000000000355e+02
3.920760000000000218e+02,2.281860000000000355e+02
3.920760000000000218e+02,2.331860000000000355e+02
3.920760000000000218e+02,2.381860000000000355e+02
3.920760000000000218e+02,2.431860000000000355e+02
3.920760000000000218e+02,2.481860000000000355e+02
3.920760000000000218e+02,2.531860000000000355e+02
3.920760000000000218e+02,2.581860000000000355e+02
3.920760000000000218e+02,7.881860000000000355e+02
3.920760000000000218e+02,7.931860000000000355e+02
3.920760000000000218e+02,7.981860000000000355e+02
3.920760000000000218e+02,8.031860000000000355e+02
3.920760000000000218e+02,8.081860000000000355e+02
3.920760000000000218e+02,8.131860000000000355e+02
3.920760000000000218e+02,8.181860000000000355e+02
3.920760000000000218e+02,8.231860000000000355e+02
3.920760000000000218e+02,8.281860000000000355e+02
3.920760000000000218e+02,8.331860000000000355e+02
3.920760000000000218e+02,8.381860000000000355e+02
3.920760000000000218e+02,8.431860000000000355e+02
3.920760000000000218e+02,8.481860000000000355e+02
3.920760000000000218e+02,8.531860000000000355e+02
3.920760000000000218e+02,8.581860000000000355e+02
3.920760000000000218e+02,8.631860000000000355e+02
3.970760000000000218e+02,-2.218139999999999645e+02
3.970760000000000218e+02,-2.168139999999999645e+02
3.970760000000000218e+02,-2.118139999999999645e+02
3.970760000000000218e+02,-2.068139999999999645e+02
3.970760000000000218e+02,-2.018139999999999645e+02
3.970760000000000218e+02,-1.968139999999999645e+02
3.970760000000000218e+02,-1.918139999999999645e+02
3.970760000000000218e+02,-1.868139999999999645e+02
3.970760000000000218e+02,-1.818139999999999645e+02
3.970760000000000218e+02,-1.768139999999999645e+02
3.970760000000000218e+02,-1.718139999999999645e+02
3.970760000000000218e+02,-1.668139999999999645e+02
3.970760000000000218e+02,-1.618139999999999645e+02
3.970760000000000218e+02,-1.568139999999999645e+02
3.970760000000000218e+02,-1.518139999999999645e+02
3.970760000000000218e+02,5.318600000000003547e+01
3.970760000000000218e+02,5.818600000000003547e+01
3.970760000000000218e+02,6.318600000000003547e+01
3.970760000000000218e+02,6.818600000000003547e+01
3.970760000000000218e+02,7.318600000000003547e+01
3.970760000000000218e+02,7.818600000000003547e+01
3.970760000000000218e+02,8.318600000000003547e+01
3.970760000000000218e+02,8.818600000000003547e+01
3.970760000000000218e+02,9.318600000000003547e+01
3.970760000000000218e+02,9.818600000000003547e+01
3.970760000000000218e+02,1.031860000000000355e+02
3.970760000000000218e+02,1.081860000000000355e+02
3.970760000000000218e+02,1.131860000000000355e+02
3.970760000000000218e+02,1.181860000000000355e+02
3.970760000000000218e+02,1.231860000000000355e+02
3.970760000000000218e+02,1.281860000000000355e+02
3.970760000000000218e+02,1.331860000000000355e+02
3.970760000000000218e+02,1.381860000000000355e+02
3.970760000000000218e+02,1.431860000000000355e+02
3.970760000000000218e+02,1.481860000000000355e+02
3.970760000000000218e+02,1.531860000000000355e+02
3.970760000000000218e+02,1.581860000000000355e+02
3.970760000000000218e+02,1.631860000000000355e+02
3.970760000000000218e+02,1.681860000000000355e+02
3.970760000000000218e+02,1.731860000000000355e+02
3.970760000000000218e+02,1.781860000000000355e+02
3.970760000000000218e+02,1.831860000000000355e+02
3.970760000000000218e+02,1.881860000000000355e+02
3.970760000000000218e+02,1.931860000000000355e+02
3.970760000000000218e+02,1.981860000000000355e+02
3.970760000000000218e+02,2.031860000000000355e+02
3.970760000000000218e+02,2.081860000000000355e+02
3.970760000000000218e+02,2.131860000000000355e+02
3.970760000000000218e+02,2.181860000000000355e+02
3.970760000000000218e+02,2.231860000000000355e+02
3.970760000000000218e+02,2.281860000000000355e+02
3.970760000000000218e+02,2.331860000000000355e+02
3.970760000000000218e+02,2.381860000000000355e+02
3.970760000000000218e+02,2.431860000000000355e+02
3.970760000000000218e+02,2.481860000000000355e+02
3.970760000000000218e+02,7.881860000000000355e+02
3.970760000000000218e+02,7.931860000000000355e+02
3.970760000000000218e+02,7.981860000000000355e+02
3.970760000000000218e+02,8.031860000000000355e+02
3.970760000000000218e+02,8.081860000000000355e+02
3.970760000000000218e+02,8.131860000000000355e+02
3.970760000000000218e+02,8.181860000000000355e+02
3.970760000000000218e+02,8.231860000000000355e+02
3.970760000000000218e+02,8.281860000000000355e+02
3.970760000000000218e+02,8.331860000000000355e+02
3.970760000000000218e+02,8.381860000000000355e+02
3.970760000000000218e+02,8.431860000000000355e+02
3.970760000000000218e+02,8.481860000000000355e+02
3.970760000000000218e+02,8.531860000000000355e+02
3.970760000000000218e+02,8.581860000000000355e+02
3.970760000000000218e+02,8.631860000000000355e+02
4.020760000000000218e+02,-2.168139999999999645e+02
4.020760000000000218e+02,-2.118139999999999645e+02
4.020760000000000218e+02,-2.068139999999999645e+02
4.020760000000000218e+02,-2.018139999999999645e+02
4.020760000000000218e+02,-1.968139999999999645e+02
4.020760000000000218e+02,-1.918139999999999645e+02
4.020760000000000218e+02,-1.868139999999999645e+02
4.020760000000000218e+02,-1.818139999999999645e+02
4.020760000000000218e+02,-1.768139999999999645e+02
4.020760000000000218e+02,-1.718139999999999645e+02
4.020760000000000218e+02,-1.668139999999999645e+02
4.020760000000000218e+02,-1.618139999999999645e+02
4.020760000000000218e+02,-1.568139999999999645e+02
4.020760000000000218e+02,-1.518139999999999645e+02
4.020760000000000218e+02,-1.468139999999999645e+02
4.020760000000000218e+02,5.818600000000003547e+01
4.020760000000000218e+02,6.318600000000003547e+01
4.020760000000000218e+02,6.818600000000003547e+01
4.020760000000000218e+02,7.318600000000003547e+01
4.020760000000000218e+02,7.818600000000003547e+01
4.020760000000000218e+02,8.318600000000003547e+01
4.020760000000000218e+02,8.818600000000003547e+01
4.020760000000000218e+02,9.318600000000003547e+01
4.020760000000000218e+02,9.818600000000003547e+01
4.020760000000000218e+02,1.031860000000000355e+02
4.020760000000000218e+02,1.081860000000000355e+02
4.020760000000000218e+02,1.131860000000000355e+02
4.020760000000000218e+02,1.181860000000000355e+02
4.020760000000000218e+02,1.231860000000000355e+02
4.020760000000000218e+02,1.281860000000000355e+02
4.020760000000000218e+02,1.331860000000000355e+02
4.020760000000000218e+02,1.381860000000000355e+02
4.020760000000000218e+02,1.431860000000000355e+02
4.020760000000000218e+02,1.481860000000000355e+02
4.020760000000000218e+02,1.531860000000000355e+02
4.020760000000000218e+02,1.581860000000000355e+02
4.020760000000000218e+02,1.631860000000000355e+02
4.020760000000000218e+02,1.681860000000000355e+02
4.020760000000000218e+02,1.731860000000000355e+02
4.020760000000000218e+02,1.781860000000000355e+02
4.020760000000000218e+02,1.831860000000000355e+02
4.020760000000000218e+02,1.881860000000000355e+02
4.020760000000000218e+02,1.931860000000000355e+02
4.020760000000000218e+02,1.981860000000000355e+02
4.020760000000000218e+02,2.031860000000000355e+02
4.020760000000000218e+02,2.081860000000000355e+02
4.020760000000000218e+02,2.131860000000000355e+02
4.020760000000000218e+02,2.181860000000000355e+02
4.020760000000000218e+02,2.231860000000000355e+02
4.020760000000000218e+02,2.281860000000000355e+02
4.020760000000000218e+02,2.331860000000000355e+02
4.020760000000000218e+02,2.381860000000000355e+02
4.020760000000000218e+02,2.431860000000000355e+02
4.020760000000000218e+02,7.931860000000000355e+02
4.020760000000000218e+02,7.981860000000000355e+02
4.020760000000000218e+02,8.031860000000000355e+02
4.020760000000000218e+02,8.081860000000000355e+02
4.020760000000000218e+02,8.131860000000000355e+02
4.020760000000000218e+02,8.181860000000000355e+02
4.020760000000000218e+02,8.231860000000000355e+02
4.020760000000000218e+02,8.281860000000000355e+02
4.020760000000000218e+02,8.331860000000000355e+02
4.020760000000000218e+02,8.381860000000000355e+02
4.020760000000000218e+02,8.431860000000000355e+02
4.020760000000000218e+02,8.481860000000000355e+02
4.020760000000000218e+02,8.531860000000000355e+02
4.020760000000000218e+02,8.581860000000000355e+02
4.070760000000000218e+02,-2.068139999999999645e+02
4.070760000000000218e+02,-2.018139999999999645e+02
4.070760000000000218e+02,-1.968139999999999645e+02
4.070760000000000218e+02,-1.918139999999999645e+02
4.070760000000000218e+02,-1.868139999999999645e+02
4.070760000000000218e+02,-1.818139999999999645e+02
4.070760000000000218e+02,-1.768139999999999645e+02
4.070760000000000218e+02,-1.718139999999999645e+02
4.070760000000000218e+02,-1.668139999999999645e+02
